id	assigned_topic	topic_label	label
milyang-1101	960	960_chairman_executive_resigned_chief	Work_agricultural
namjeju-0503	1700	1700_saints_row_stadia_games	Work_fishing
bukjeju-0504	1550	1550_dew_cola_flavors_soda	Work_agricultural
seongju-0449	1550	1550_dew_cola_flavors_soda	Entertainment_children
seongju-0303	1932	1932_law_laws_theological_morality	Lament_lament
taean-0506	1369	1369_tennis_semifinal_quarterfinal_semifinals	Work_agricultural
namjeju-1003	263	263_eu_eurozone_euro_countries	Work_agricultural
euiseong-0504	2074	2074_newscast_reporter_primetime_anchor	Work_agricultural
gokseong-0106	1028	1028_probability_probabilities_doors_car	Lament_lament
bonghwa-0204	1082	1082_robots_robot_robotic_robotics	Lament_lament
sunchang-0306	1193	1193_cricket_cricketers_stadium_cricketing	Work_agricultural
jindo-0504	2322	2322_moon_drummer_drums_drummers	Work_agricultural
gokseong-0304	1987	1987_yoon_jin_jung_hye	Work_artisan
damyang-0211	1491	1491_ferry_songwriter_albums_toured	Ritual_funeral
sancheong-0307	1057	1057_nirvana_overdosed_grunge_overdose	Work_artisan
yangsan-0411	1528	1528_halo_chief_343_master	Work_agricultural
taean-0105	646	646_boots_sequels_sequel_premiered	Work_fishing
yecheon-0341	2322	2322_moon_drummer_drums_drummers	Lullaby_lullaby
jangsu-0204	633	633_tennis_slams_tournaments_competed	Work_agricultural
sangju-0914	2	2_married_divorced_couple_remarried	Work_agricultural
jangsu-0316	2163	2163_sausage_sausages_bun_chili	Lullaby_lullaby
pyeongchang-0111	2170	2170_fighter_arcade_street_arcades	Entertainment_children
sacheon-0206	1550	1550_dew_cola_flavors_soda	Lament_eosayong
hwacheon-0211	867	867_designers_designer_boutiques_fashion	Lullaby_lullaby
yeongam-0101	77	77_mafia_gangster_indictment_gangsters	Work_agricultural
cheolwon-1310	171	171_mountains_mountain_plains_topography	Work_construction
jungwon-0415	1596	1596_sky_gaming_gameplay_gamer	etc_minstrel
jindo-0104	1915	1915_fate_fates_doctor_doctorate	Work_agricultural
hoengseong-0205	1862	1862_quixotic_literature_chivalric_novel	Work_agricultural
yeongdong-0314	0	0_goalscorer_scored_goals_goal	etc_minstrel
yeocheon-0303	731	731_sake_rice_liquor_brewing	Work_fishing
namwon-0302	328	328_nicotine_tobacco_cigarettes_cigarette	Work_agricultural
yanggu-0439	2230	2230_rush_bands_rock_zeppelin	Work_agricultural
myeongju-0201	816	816_mountains_mountainous_tributary_river	Work_fishing
hadong-0401	1550	1550_dew_cola_flavors_soda	Work_agricultural
jeongseon-1418	718	718_nam_chi_southeast_urban	Work_agricultural
bonghwa-0704	68	68_yoon_hyun_jung_jae	Lullaby_lullaby
hwacheon-0919	1362	1362_blackface_minstrel_minstrels_blackness	etc_minstrel
seonsan-0710	1550	1550_dew_cola_flavors_soda	Ritual_funeral
changnyeong-0207	2163	2163_sausage_sausages_bun_chili	Work_agricultural
namjeju-0818	2322	2322_moon_drummer_drums_drummers	Work_construction
buyeo-0106	2108	2108_wu_han_tung_qi	Work_agricultural
mungyeong-0401	1843	1843_rivers_celebrity_housewives_comedian	Work_agricultural
jangseong-0307	1528	1528_halo_chief_343_master	Work_agricultural
jangsu-0205	450	450_bear_bears_grizzly_predators	Work_agricultural
yeongdeok-0113	474	474_lightning_thunderstorm_thunderstorms_storms	Work_agricultural
bukjeju-0602	213	213_showrunner_episode_showrunners_episodes	Work_agricultural
hongseong-0301	1915	1915_fate_fates_doctor_doctorate	Work_agricultural
yeongwol-0120	1520	1520_album_songs_vocals_song	Lullaby_lullaby
cheongwon-0804	0	0_goalscorer_scored_goals_goal	Work_construction
andong-0210	762	762_dragons_dragon_amulets_carvings	Lullaby_lullaby
milyang-0210	766	766_ba_antibody_antibodies_vaccines	etc_minstrel
hwasun-0106	1491	1491_ferry_songwriter_albums_toured	Work_agricultural
sangju-0309	1711	1711_thirty_seconds_tour_album	Work_fishing
hwacheon-0216	1028	1028_probability_probabilities_doors_car	Lament_lament
haman-0329	1646	1646_catch_22_circumstance_novel	Ritual_funeral
chilgok-0114	1843	1843_rivers_celebrity_housewives_comedian	Work_construction
hwasun-0209	1843	1843_rivers_celebrity_housewives_comedian	Work_agricultural
muan-0325	1593	1593_directorate_security_agencies_agency	Lullaby_lullaby
sinan-1006	1460	1460_aunt_uncle_breakfast_mammy	Work_agricultural
gimhae-0508	1496	1496_airborne_airfields_soviet_regiments	Work_construction
cheolwon-0702	956	956_patients_inpatients_physicians_physician	Ritual_funeral
bonghwa-0602	2322	2322_moon_drummer_drums_drummers	Work_artisan
sancheong-0604	606	606_sponsors_sponsorship_sponsor_sponsorships	Work_agricultural
milyang-0601	129	129_pol_communists_rouge_soviet	Work_agricultural
cheongwon-0712	2108	2108_wu_han_tung_qi	Ritual_funeral
chuncheon-0716	441	441_woman_wonder_goddess_feminist	Work_construction
anseong-0505	718	718_nam_chi_southeast_urban	Ritual_funeral
sunchang-0205	2108	2108_wu_han_tung_qi	Work_agricultural
uljin-0125	2245	2245_dictionaries_dictionary_reprinting_typography	Work_agricultural
yeonggwang-0420	1638	1638_contraception_contraceptive_contraceptives_abortion	Lament_lament
gw.goseong-1304	1475	1475_indigenous_spirit_spirits_natives	Work_construction
hwasun-0505	1353	1353_cherry_blossom_cherries_blossoms	Work_agricultural
danyang-0402	380	380_temple_cult_peoples_disciples	Ritual_funeral
gunwi-0423	633	633_tennis_slams_tournaments_competed	Work_agricultural
jinan-0437	1559	1559_rockabilly_chorus_songwriter_singing	Work_agricultural
hampyeong-0507	956	956_patients_inpatients_physicians_physician	Ritual_funeral
incheon-0104	1432	1432_waves_compressional_compression_compressibility	Work_agricultural
buyeo-0110	2322	2322_moon_drummer_drums_drummers	etc_minstrel
yeongil-0408	1915	1915_fate_fates_doctor_doctorate	Lament_eosayong
yeongil-0206	1892	1892_butterfly_bride_dagger_flowers	Work_agricultural
yangyang-1803	493	493_zeppelin_stairway_concert_lyrics	Work_agricultural
yeongwol-0306	1013	1013_law_jurisprudence_judicial_statutes	Lament_lament
tongyeong-0709	1550	1550_dew_cola_flavors_soda	Work_artisan
namwon-0203	1463	1463_flow_experiences_performance_motivation	Work_agricultural
gwangjusi-0142	1189	1189_shuttle_spacecraft_orbiters_orbiter	Work_artisan
muju-0210	2074	2074_newscast_reporter_primetime_anchor	Work_agricultural
iksan-0106	1100	1100_hill_silent_sequel_remake	Ritual_funeral
buan-0701	486	486_units_metre_quantities_unit	Work_agricultural
yeongdong-0703	2322	2322_moon_drummer_drums_drummers	Work_agricultural
gyeongju-0715	305	305_metalcore_thrash_deathcore_metal	Lullaby_lullaby
imsil-0802	1144	1144_gaming_retailers_games_retailer	Work_fishing
incheon-0206	2081	2081_seal_undercover_smuggling_cartel	Work_fishing
wonju-0601	568	568_kanji_pinyin_characters_mandarin	etc_minstrel
hadong-0502	1743	1743_ant_ants_toured_tour	Work_artisan
chuncheon-0906	1028	1028_probability_probabilities_doors_car	Work_agricultural
bukjeju-1610	958	958_pride_flags_flag_rainbow	Lullaby_lullaby
naju-0405	1432	1432_waves_compressional_compression_compressibility	Work_agricultural
dalseong-0114	136	136_jerseys_uniforms_49ers_colors	etc_minstrel
wando-0521	1972	1972_dragons_imagine_unreleased_indie	Work_artisan
yangyang-1222	2114	2114_tower_towers_tallest_1889	Entertainment_children
changwon-0408	1670	1670_remixes_pet_remixed_remix	Work_agricultural
bukjeju-1209	1432	1432_waves_compressional_compression_compressibility	Work_fishing
sangju-0507	925	925_stones_stone_guitarist_guitarists	Work_agricultural
yeongdong-0313	1152	1152_neolithic_stone_stones_excavations	Entertainment_children
gwangyang-0202	2322	2322_moon_drummer_drums_drummers	Work_agricultural
yecheon-0903	666	666_nonfiction_bestseller_novelist_autobiography	Entertainment_children
yangsan-0231	1225	1225_bean_teddy_episodes_sitcom	Lullaby_lullaby
namwon-0216	1271	1271_jong_heir_eldest_successor	Work_agricultural
wando-0402	77	77_mafia_gangster_indictment_gangsters	Work_agricultural
sunchang-0318	1550	1550_dew_cola_flavors_soda	Work_artisan
sinan-0846	1409	1409_missionaries_charity_nuns_orphanages	Lament_lament
seongju-0402	60	60_communists_yuan_yang_communist	Lament_eosayong
pyeongchang-1304	1700	1700_saints_row_stadia_games	Work_agricultural
dangjin-0503	312	312_song_songs_singles_singer	Lullaby_lullaby
cheolwon-0421	348	348_mandarin_dialects_languages_lingua	Entertainment_children
yanggu-0202	2108	2108_wu_han_tung_qi	Work_agricultural
seongju-0129	2	2_married_divorced_couple_remarried	Lament_eosayong
gochang-0112	1225	1225_bean_teddy_episodes_sitcom	Work_agricultural
icheon-0203	1225	1225_bean_teddy_episodes_sitcom	Work_agricultural
gunwi-0502	1915	1915_fate_fates_doctor_doctorate	Work_agricultural
milyang-1107	2222	2222_retailer_store_sales_shop	Lullaby_lullaby
uljin-0122	2	2_married_divorced_couple_remarried	Work_construction
andong-0613	2322	2322_moon_drummer_drums_drummers	Entertainment_children
namjeju-0125	1302	1302_famine_crops_agrarian_agricultural	Work_agricultural
seongju-0501	1553	1553_priesthood_priest_synagogue_temple	Lament_eosayong
bukjeju-1004	1646	1646_catch_22_circumstance_novel	Work_artisan
yecheon-0930	2007	2007_sarin_cousins_cousin_kidnap	Work_agricultural
gyeongju-0503	1332	1332_goalkeeping_premiership_goalkeeper_arsenal	Work_agricultural
gapyeong-0410	2220	2220_yards_quarterback_touchdowns_receptions	Work_agricultural
myeongju-0505	2108	2108_wu_han_tung_qi	Work_agricultural
jangseong-0122	2108	2108_wu_han_tung_qi	Work_agricultural
bukjeju-1803	1134	1134_bell_telephone_telephones_inventor	Work_fishing
ulreung-0223	2322	2322_moon_drummer_drums_drummers	Lament_lament
yangyang-1210	2303	2303_guitarist_tour_touring_zeppelin	Lullaby_lullaby
yeongdeok-0624	1467	1467_mouse_mice_cursor_joystick	Lullaby_lullaby
yecheon-0935	1869	1869_slender_skinny_creepypastas_creepypasta	Work_artisan
nonsan-0406	1432	1432_waves_compressional_compression_compressibility	Work_construction
sancheong-0419	666	666_nonfiction_bestseller_novelist_autobiography	Work_agricultural
namjeju-0901	1225	1225_bean_teddy_episodes_sitcom	Work_agricultural
myeongju-0709	885	885_golfer_masters_golf_golfers	Work_agricultural
uljin-0305	147	147_cardiovascular_cardiomyopathy_cardiac_hypertension	Work_agricultural
sunchang-0308	380	380_temple_cult_peoples_disciples	Work_agricultural
cheongdo-0704	2108	2108_wu_han_tung_qi	Work_agricultural
yeongil-0202	68	68_yoon_hyun_jung_jae	Work_agricultural
gn.goseong-0611	1134	1134_bell_telephone_telephones_inventor	Lullaby_lullaby
sinan-0819	331	331_motors_rotors_rotor_motor	Work_fishing
yeongdong-0308	1877	1877_zombie_walkers_zombies_walking	Lullaby_lullaby
changnyeong-0201	2190	2190_wiggle_band_entertainers_concert	Work_agricultural
bukjeju-1701	334	334_boulevard_celebrity_fame_celebrities	Work_agricultural
hampyeong-0409	918	918_hemp_cannabis_textiles_cultivated	Work_artisan
gumi-0106	1915	1915_fate_fates_doctor_doctorate	Work_agricultural
yeongam-0524	77	77_mafia_gangster_indictment_gangsters	Work_agricultural
jindo-0309	561	561_laundering_banking_trafficking_smuggling	Work_agricultural
icheon-0410	938	938_ford_presidency_presidential_presidents	Lament_lament
chilgok-0624	1873	1873_divine_persona_scene_onstage	Work_agricultural
icheon-0505	718	718_nam_chi_southeast_urban	Work_construction
buyeo-0201	1513	1513_redheads_redhead_reddish_ginger	Work_agricultural
seonsan-0216	103	103_climber_climbers_mountaineering_climb	Ritual_funeral
yangyang-0102	718	718_nam_chi_southeast_urban	Work_agricultural
yecheon-0519	277	277_branch_fires_fired_deaths	Work_construction
goesan-0314	1528	1528_halo_chief_343_master	Work_artisan
bonghwa-0802	1502	1502_rooms_room_palace_furnishings	Work_agricultural
bukjeju-1801	454	454_currencies_currency_monetary_dollar	Work_fishing
cheongsong-0528	474	474_lightning_thunderstorm_thunderstorms_storms	Work_artisan
jangheung-0612	1843	1843_rivers_celebrity_housewives_comedian	Work_agricultural
uljin-0704	1550	1550_dew_cola_flavors_soda	Work_agricultural
bonghwa-0707	1225	1225_bean_teddy_episodes_sitcom	Lament_lament
yeongam-0306	797	797_stripes_jack_bands_band	Work_agricultural
geumreung-0103	1642	1642_goalscorer_scored_goals_scoring	Work_agricultural
gyeongsan-0320	1028	1028_probability_probabilities_doors_car	Lament_eosayong
gapyeong-0212	2222	2222_retailer_store_sales_shop	Lullaby_lullaby
yeongdeok-0324	1278	1278_rainbow_rainbows_violet_colours	Work_artisan
geoje-0204	265	265_battleships_torpedoed_torpedoes_torpedo	Work_agricultural
bonghwa-0720	1082	1082_robots_robot_robotic_robotics	Lament_lament
yeongi-0202	1838	1838_kimchi_rice_cabbage_cuisine	Work_agricultural
changwon-0409	925	925_stones_stone_guitarist_guitarists	Lullaby_lullaby
dangjin-0904	676	676_wu_tang_rapper_kung	Work_agricultural
cheolwon-0405	2170	2170_fighter_arcade_street_arcades	Entertainment_children
yeongil-0332	2222	2222_retailer_store_sales_shop	Lament_lament
jindo-0545	824	824_gang_gangs_comedies_productions	Lament_lament
ulsan-0103	277	277_branch_fires_fired_deaths	Lullaby_lullaby
namwon-0108	1843	1843_rivers_celebrity_housewives_comedian	Work_agricultural
goesan-0308	171	171_mountains_mountain_plains_topography	Work_construction
daegu-0608	2190	2190_wiggle_band_entertainers_concert	Work_agricultural
cheolwon-0823	139	139_tiger_tigers_species_lion	Work_agricultural
cheolwon-0703	956	956_patients_inpatients_physicians_physician	Ritual_funeral
eumseong-0504	1475	1475_indigenous_spirit_spirits_natives	Work_agricultural
chuncheon-1201	1595	1595_planets_volcanically_volcanic_planet	Work_agricultural
cheolwon-0813	1082	1082_robots_robot_robotic_robotics	Lament_lament
mungyeong-0505	1528	1528_halo_chief_343_master	Work_agricultural
ulsan-0407	1338	1338_eggs_egg_yolks_yolk	Lullaby_lullaby
bukjeju-1110	745	745_voyages_voyage_caravel_expeditions	Work_agricultural
andong-0218	968	968_schemas_schema_metadata_structured	Lullaby_lullaby
yeocheon-0319	1843	1843_rivers_celebrity_housewives_comedian	Work_artisan
gyeongsan-0502	1915	1915_fate_fates_doctor_doctorate	Work_artisan
sunchang-0401	2322	2322_moon_drummer_drums_drummers	Work_agricultural
cheongsong-0106	226	226_rocky_creed_sequel_boxer	Work_agricultural
icheon-0302	1892	1892_butterfly_bride_dagger_flowers	Work_agricultural
yeongam-0527	1297	1297_hello_greeting_cat_cuteness	Work_agricultural
naju-0509	1711	1711_thirty_seconds_tour_album	Work_fishing
yeongyang-0114	1892	1892_butterfly_bride_dagger_flowers	Work_artisan
wonju-0213	228	228_bp_petroleum_refinery_offshore	Lullaby_lullaby
sancheong-0606	1907	1907_seasons_season_list_blazers	Lament_lament
yesan-0501	1053	1053_bird_storm_star_rebounds	Work_agricultural
gyeongju-0703	213	213_showrunner_episode_showrunners_episodes	Lament_eosayong
yeongdeok-0106	1432	1432_waves_compressional_compression_compressibility	Work_fishing
geumsan-0113	1892	1892_butterfly_bride_dagger_flowers	Work_artisan
dalseong-0524	570	570_subcontinent_viceroy_coalition_1947	etc_minstrel
namhae-0112	811	811_sizes_paper_sheet_sheets	etc_minstrel
hampyeong-0116	1432	1432_waves_compressional_compression_compressibility	Work_agricultural
yeongwol-0402	1319	1319_waits_musician_singer_singers	Work_agricultural
muju-0441	915	915_sparrow_pirates_pirate_privateer	Lament_lament
cheonan-0704	1756	1756_horse_horses_cavalry_rode	Work_construction
cheongdo-0702	1338	1338_eggs_egg_yolks_yolk	Work_agricultural
goryeong-0407	633	633_tennis_slams_tournaments_competed	Work_agricultural
muan-0109	718	718_nam_chi_southeast_urban	Work_agricultural
muan-0104	1299	1299_jong_yong_hui_taek	Work_agricultural
haenam-0310	2322	2322_moon_drummer_drums_drummers	Ritual_funeral
yeongam-0205	1650	1650_uniforms_uniformed_berets_beret	Work_agricultural
damyang-0301	2322	2322_moon_drummer_drums_drummers	Work_agricultural
jeongseon-0104	1838	1838_kimchi_rice_cabbage_cuisine	Entertainment_children
gochang-0111	1225	1225_bean_teddy_episodes_sitcom	Work_agricultural
okgu-0202	1646	1646_catch_22_circumstance_novel	Work_agricultural
seocheon-0321	466	466_goddesses_mythological_goddess_deities	Work_agricultural
yeongwol-0418	1394	1394_brothers_nick_band_songs	Work_artisan
jeongseon-1316	2322	2322_moon_drummer_drums_drummers	Lament_lament
uljin-0402	1883	1883_sultan_sultans_empresses_concubine	Work_agricultural
jangheung-0218	956	956_patients_inpatients_physicians_physician	Work_agricultural
hampyeong-0439	1646	1646_catch_22_circumstance_novel	Lament_lament
naju-0236	788	788_deities_goddesses_goddess_mythology	Ritual_funeral
imsil-0507	790	790_degree_bachelor_diploma_qualification	Ritual_funeral
seongju-0336	238	238_protesting_activism_protests_protest	Lament_lament
buan-0406	0	0_goalscorer_scored_goals_goal	Work_fishing
naju-0314	1709	1709_tablet_underworld_entrails_netherworld	Ritual_funeral
sangju-0603	673	673_wage_wages_minimum_hourly	Work_agricultural
taean-0108	2072	2072_dancer_dances_danced_dancing	Work_fishing
dalseong-0107	171	171_mountains_mountain_plains_topography	Work_agricultural
namjeju-1023	1819	1819_javelin_athlete_badminton_olympic	Lullaby_lullaby
jindo-0220	66	66_interstates_interstate_highways_freeway	Work_agricultural
jindo-0222	956	956_patients_inpatients_physicians_physician	Work_agricultural
uljin-0815	242	242_election_conservatives_liberal_liberals	Ritual_funeral
cheolwon-1212	1932	1932_law_laws_theological_morality	Lament_lament
yecheon-0358	579	579_node_js_developers_frameworks	Work_agricultural
daejeon-0302	171	171_mountains_mountain_plains_topography	Work_agricultural
euiseong-0910	0	0_goalscorer_scored_goals_goal	Work_agricultural
goheung-0139	1550	1550_dew_cola_flavors_soda	Work_construction
inje-0403	1862	1862_quixotic_literature_chivalric_novel	Work_agricultural
yeocheon-0304	1432	1432_waves_compressional_compression_compressibility	Work_fishing
yeongil-0355	1152	1152_neolithic_stone_stones_excavations	Entertainment_children
wando-0107	0	0_goalscorer_scored_goals_goal	Work_agricultural
yeongcheon-0214	2310	2310_mukbang_consuming_pornography_habits	Lament_eosayong
hampyeong-0428	150	150_waters_concert_tour_pink	Lament_lament
euiryeong-0605	1883	1883_sultan_sultans_empresses_concubine	Work_artisan
yesan-0405	2275	2275_irrigation_sea_waters_salinity	Work_construction
goryeong-0422	1907	1907_seasons_season_list_blazers	Work_construction
jinyang-0904	2322	2322_moon_drummer_drums_drummers	Work_agricultural
gimhae-0102	2322	2322_moon_drummer_drums_drummers	Work_agricultural
jangheung-0229	1789	1789_tai_chi_martial_wushu	Lament_lament
seungju-0344	1550	1550_dew_cola_flavors_soda	Work_artisan
daegu-0417	1987	1987_yoon_jin_jung_hye	Work_agricultural
muan-0507	2190	2190_wiggle_band_entertainers_concert	Work_agricultural
seongju-0209	1915	1915_fate_fates_doctor_doctorate	Lament_eosayong
okgu-0105	2322	2322_moon_drummer_drums_drummers	Work_agricultural
naju-0214	1132	1132_burning_burners_organizers_attendees	Lament_lament
yeongi-0302	2322	2322_moon_drummer_drums_drummers	Work_agricultural
wonju-1207	328	328_nicotine_tobacco_cigarettes_cigarette	Work_agricultural
daegu-0440	1915	1915_fate_fates_doctor_doctorate	Lament_eosayong
geumsan-1112	2170	2170_fighter_arcade_street_arcades	Entertainment_children
hwaseong-0119	450	450_bear_bears_grizzly_predators	Work_construction
gunwi-0414	1915	1915_fate_fates_doctor_doctorate	Lament_eosayong
yeongwol-0512	1581	1581_mix_albums_little_remix	Lullaby_lullaby
yesan-0504	767	767_algorithm_algorithms_paths_traversal	Work_agricultural
sokcho-0104	486	486_units_metre_quantities_unit	Work_agricultural
myeongju-0610	2114	2114_tower_towers_tallest_1889	Entertainment_children
wonju-0504	1640	1640_pasha_sultan_bey_beylik	Work_agricultural
jungwon-0402	2206	2206_crops_agriculture_irrigation_agricultural	Work_agricultural
yangyang-1603	551	551_dances_dance_dancers_traditional	Work_agricultural
yeocheon-0105	2367	2367_critical_thinking_reasoned_reflective	Work_agricultural
goheung-0113	2145	2145_wastes_waste_disposal_recycling	Lament_lament
goryeong-0519	107	107_anthrax_slayer_thrash_bands	Work_artisan
eumseong-0528	1915	1915_fate_fates_doctor_doctorate	Lament_lament
hampyeong-0318	12	12_yoga_sutra_sutras_meditation	Ritual_funeral
uljin-0847	0	0_goalscorer_scored_goals_goal	Work_agricultural
namwon-0217	1243	1243_heterochromia_pigmentation_pigment_pigments	Work_artisan
yeongcheon-0506	718	718_nam_chi_southeast_urban	Ritual_funeral
seonsan-0319	2322	2322_moon_drummer_drums_drummers	Work_agricultural
dangjin-1009	2190	2190_wiggle_band_entertainers_concert	Work_agricultural
buyeo-0702	77	77_mafia_gangster_indictment_gangsters	Work_agricultural
changwon-0410	564	564_synthesizers_synthesizer_techno_synth	Work_agricultural
cheongsong-0403	2322	2322_moon_drummer_drums_drummers	Work_agricultural
samcheok-1014	836	836_osmosis_desalination_purification_filtration	Lullaby_lullaby
uljin-0206	1756	1756_horse_horses_cavalry_rode	Work_construction
cheongsong-0213	938	938_ford_presidency_presidential_presidents	Work_agricultural
dangjin-1108	334	334_boulevard_celebrity_fame_celebrities	Ritual_funeral
gyeongju-0415	2108	2108_wu_han_tung_qi	Work_agricultural
yeongyang-0215	1534	1534_famine_famines_starvation_rice	Work_agricultural
namjeju-0705	277	277_branch_fires_fired_deaths	Work_agricultural
gimpo-0201	268	268_shōgun_shogun_samurai_daimyō	Work_construction
sunchang-0325	334	334_boulevard_celebrity_fame_celebrities	Lullaby_lullaby
yeongi-0503	1528	1528_halo_chief_343_master	Work_agricultural
jindo-0701	1558	1558_anime_cartoon_cartoons_airing	Work_agricultural
hampyeong-0602	1225	1225_bean_teddy_episodes_sitcom	Lament_lament
jindo-0124	762	762_dragons_dragon_amulets_carvings	Work_construction
milyang-0702	1237	1237_milk_milkshake_mayor_foster	Work_agricultural
gapyeong-0109	1309	1309_twilight_episodes_supernatural_zone	Work_construction
bukjeju-0307	1181	1181_deer_hunter_filmmaking_screenplay	Work_agricultural
yecheon-0704	2190	2190_wiggle_band_entertainers_concert	Lament_lament
jangseong-0419	1316	1316_heir_eldest_emperor_empress	Work_agricultural
jindo-0126	1743	1743_ant_ants_toured_tour	Lullaby_lullaby
dalseong-0343	1059	1059_blinding_heartless_lights_song	Work_agricultural
gokseong-0216	0	0_goalscorer_scored_goals_goal	Ritual_funeral
gimje-0516	77	77_mafia_gangster_indictment_gangsters	Work_agricultural
jangheung-0404	790	790_degree_bachelor_diploma_qualification	Work_agricultural
yanggu-0103	1550	1550_dew_cola_flavors_soda	Work_agricultural
gunwi-0102	2154	2154_studios_lions_acquisitions_paramount	Work_fishing
sangju-1438	816	816_mountains_mountainous_tributary_river	Lament_eosayong
imsil-0520	1513	1513_redheads_redhead_reddish_ginger	Lament_lament
ulsan-0817	1528	1528_halo_chief_343_master	Work_agricultural
gw.goseong-0806	298	298_eastern_daylight_clocks_noon	Work_fishing
sangju-0820	2190	2190_wiggle_band_entertainers_concert	Lament_lament
jinyang-0704	1496	1496_airborne_airfields_soviet_regiments	Work_construction
gimje-0107	438	438_deepest_depths_oceanographic_oceanography	Work_agricultural
buyeo-0605	718	718_nam_chi_southeast_urban	Work_construction
milyang-1102	159	159_windows_vista_os_pc	Work_agricultural
yeongdeok-0333	2222	2222_retailer_store_sales_shop	Lament_lament
cheongsong-0521	1513	1513_redheads_redhead_reddish_ginger	Lament_lament
wanju-0112	103	103_climber_climbers_mountaineering_climb	Ritual_funeral
yeongi-0707	1989	1989_celebrity_spinoffs_sisters_rob	Work_agricultural
sinan-0313	177	177_dementia_dementias_neurodegenerative_parkinsonism	Lullaby_lullaby
wonju-0225	2170	2170_fighter_arcade_street_arcades	Entertainment_children
gunwi-0422	192	192_polygamous_polygamy_polyamory_polygamists	Work_agricultural
hamyang-0501	403	403_consulate_embassy_suspects_assassination	Work_agricultural
bonghwa-0706	1899	1899_museums_museum_exhibit_exhibits	Lament_lament
seocheon-0505	1892	1892_butterfly_bride_dagger_flowers	Work_agricultural
buyeo-0407	1353	1353_cherry_blossom_cherries_blossoms	Work_agricultural
dalseong-0531	2	2_married_divorced_couple_remarried	Lament_lament
ulsan-0709	2322	2322_moon_drummer_drums_drummers	Work_agricultural
boryeong-0604	1646	1646_catch_22_circumstance_novel	Work_fishing
dalseong-0240	823	823_tofu_soy_soybean_sesame	Work_agricultural
yeongam-0104	1299	1299_jong_yong_hui_taek	Work_agricultural
geumreung-0419	1915	1915_fate_fates_doctor_doctorate	Lament_eosayong
gyeongsan-0615	2108	2108_wu_han_tung_qi	Work_agricultural
euiryeong-0309	938	938_ford_presidency_presidential_presidents	Work_artisan
euiseong-0105	0	0_goalscorer_scored_goals_goal	Lament_eosayong
milyang-0906	2108	2108_wu_han_tung_qi	Work_agricultural
daejeon-0512	2222	2222_retailer_store_sales_shop	Lullaby_lullaby
seocheon-0202	1271	1271_jong_heir_eldest_successor	Lament_lament
cheongsong-0221	1596	1596_sky_gaming_gameplay_gamer	Work_artisan
bukjeju-1409	0	0_goalscorer_scored_goals_goal	Work_agricultural
wonju-0904	171	171_mountains_mountain_plains_topography	Work_construction
yeongwol-0416	1028	1028_probability_probabilities_doors_car	Entertainment_children
hongcheon-0101	103	103_climber_climbers_mountaineering_climb	Work_agricultural
goryeong-0631	1915	1915_fate_fates_doctor_doctorate	Work_agricultural
gimje-0518	1043	1043_cloud_clouds_azure_virtualization	Lament_lament
andong-0312	1132	1132_burning_burners_organizers_attendees	Work_agricultural
seosan-0110	306	306_medals_medal_commendation_gallantry	Work_construction
muan-0113	286	286_intelligence_personality_traits_trait	Ritual_funeral
daegu-0444	1142	1142_vocals_remixes_albums_chorus	Work_agricultural
jinyang-0717	1492	1492_attractiveness_aesthetics_beauty_aesthetic	Work_artisan
tongyeong-0720	0	0_goalscorer_scored_goals_goal	Lullaby_lullaby
cheongsong-0422	2322	2322_moon_drummer_drums_drummers	Work_artisan
ulsan-0806	682	682_farmworkers_unions_picketing_protest	Lullaby_lullaby
dalseong-0501	1028	1028_probability_probabilities_doors_car	Work_agricultural
danyang-0312	2230	2230_rush_bands_rock_zeppelin	Ritual_funeral
gunwi-0322	1467	1467_mouse_mice_cursor_joystick	Lullaby_lullaby
bukjeju-0907	2322	2322_moon_drummer_drums_drummers	Work_agricultural
buan-0609	1091	1091_pound_poet_poetry_poems	Work_construction
ulsan-0209	2222	2222_retailer_store_sales_shop	Lullaby_lullaby
yanggu-0716	291	291_peppers_chili_funk_flea	Lament_lament
seungju-0203	1013	1013_law_jurisprudence_judicial_statutes	Lament_lament
yeongcheon-0329	708	708_piazza_opera_tenor_bohème	Work_agricultural
gimpo-0503	718	718_nam_chi_southeast_urban	Ritual_funeral
namjeju-1105	1083	1083_tanks_tank_partisan_ideological	Work_agricultural
yeongdong-0802	1528	1528_halo_chief_343_master	Work_agricultural
hapcheon-0213	2163	2163_sausage_sausages_bun_chili	Lullaby_lullaby
goryeong-0112	2322	2322_moon_drummer_drums_drummers	Work_agricultural
damyang-0313	2163	2163_sausage_sausages_bun_chili	Work_construction
bukjeju-1508	1432	1432_waves_compressional_compression_compressibility	Ritual_funeral
jeongeup-0406	1758	1758_noblewomen_empress_maids_governesses	etc_minstrel
geumreung-0131	1028	1028_probability_probabilities_doors_car	Work_artisan
sinan-1010	633	633_tennis_slams_tournaments_competed	Work_agricultural
cheongwon-0611	171	171_mountains_mountain_plains_topography	Entertainment_children
sangju-1213	762	762_dragons_dragon_amulets_carvings	etc_minstrel
wonju-0201	2190	2190_wiggle_band_entertainers_concert	Work_agricultural
haman-0507	778	778_semiconductor_transistors_transistor_gate	Ritual_funeral
dangjin-0802	1432	1432_waves_compressional_compression_compressibility	Work_agricultural
