id	assigned_topic	topic_label	label
HPra_483	1916	1916_encoded_encoding_encodings_encode	VOJENSKÉ
HPra_484	1022	1022_doll_dolls_toy_brand	VOJENSKÉ
HPra_485	1862	1862_quixotic_literature_chivalric_novel	VOJENSKÉ
HPra_486	811	811_sizes_paper_sheet_sheets	VOJENSKÉ
HPra_488	532	532_coffeehouse_coffee_coffees_cafe	VOJENSKÉ
HPra_560	666	666_nonfiction_bestseller_novelist_autobiography	KOLEDY
HPra_564	1863	1863_rap_rock_album_band	KOLEDY
HPra_566	335	335_trilogy_remastered_gods_editions	KOLEDY
HPra_567	335	335_trilogy_remastered_gods_editions	KOLEDY
HPra_568	1937	1937_golf_golfer_golfers_handicaps	KOLEDY
HPra_569	1637	1637_donkey_fairy_godmother_dragon	KOLEDY
HPra_570	989	989_cook_voyage_voyages_sailed	KOLEDY
HPra_571	1637	1637_donkey_fairy_godmother_dragon	KOLEDY
HPra_572	708	708_piazza_opera_tenor_bohème	KOLEDY
HPra_573	1003	1003_motocross_motorcycle_stunt_bike	KOLEDY
HPra_576	1338	1338_eggs_egg_yolks_yolk	KOLEDY
HPra_577	1338	1338_eggs_egg_yolks_yolk	KOLEDY
HPra_578	810	810_butter_gluten_flour_glutenin	KOLEDY
HPra_579	2057	2057_streaming_premiere_tv_stream	KOLEDY
HPra_580	1028	1028_probability_probabilities_doors_car	KOLEDY
HPra_581	450	450_bear_bears_grizzly_predators	KOLEDY
HPra_582	626	626_1783_minister_peerage_ministers	KOLEDY
HPra_583	2	2_married_divorced_couple_remarried	KOLEDY
HPra_586	1756	1756_horse_horses_cavalry_rode	KOLEDY
HPra_588	1542	1542_1852_novels_novel_cabin	KOLEDY
HPra_589	1813	1813_honeys_honey_honeydew_bees	KOLEDY
HPra_591	1448	1448_airplay_tv_apple_televisions	KOLEDY
HPra_592	1900	1900_marvel_marvels_superhero_superheroes	KOLEDY
HPra_593	2209	2209_midnight_noon_midday_clock	KOLEDY
HPra_596	640	640_defamation_lawsuit_sued_libel	KOLEDY
HPra_597	1887	1887_bake_baking_bakery_bakeries	KOLEDY
HPra_598	1863	1863_rap_rock_album_band	KOLEDY
HPra_601	1028	1028_probability_probabilities_doors_car	KOLEDY
HPra_602	1973	1973_writer_novels_novel_literary	KOLEDY
HPra_603	1338	1338_eggs_egg_yolks_yolk	KOLEDY
HPra_605	134	134_angels_archangels_archangel_angelic	KOLEDY
HPra_606	627	627_labour_children_labor_poverty	KOLEDY
HPra_608	1237	1237_milk_milkshake_mayor_foster	KOLEDY
HPra_609	1658	1658_eternal_eternally_eternity_repetitions	KOLEDY
HPra_610	1338	1338_eggs_egg_yolks_yolk	KOLEDY
HPra_611	1887	1887_bake_baking_bakery_bakeries	KOLEDY
HPra_612	1338	1338_eggs_egg_yolks_yolk	KOLEDY
HPra_613	626	626_1783_minister_peerage_ministers	KOLEDY
HPra_614	1237	1237_milk_milkshake_mayor_foster	KOLEDY
HPra_616	107	107_anthrax_slayer_thrash_bands	DĚTSKÉ
HPra_617	504	504_dubbed_dub_dubbing_dubs	DĚTSKÉ
HPra_618	425	425_jazz_saxophonist_trumpeter_saxophone	DĚTSKÉ
HPra_619	2229	2229_fifths_fifth_circle_tones	DĚTSKÉ
HPra_620	1700	1700_saints_row_stadia_games	DĚTSKÉ
HPra_622	1733	1733_devil_demon_satan_soul	DĚTSKÉ
HPra_624	937	937_braking_transmissions_brakes_automatic	DĚTSKÉ
HPra_625	2229	2229_fifths_fifth_circle_tones	DĚTSKÉ
HPra_626	810	810_butter_gluten_flour_glutenin	DĚTSKÉ
HPra_627	1581	1581_mix_albums_little_remix	DĚTSKÉ
HPra_628	551	551_dances_dance_dancers_traditional	DĚTSKÉ
HPra_629	551	551_dances_dance_dancers_traditional	DĚTSKÉ
HPra_630	989	989_cook_voyage_voyages_sailed	DĚTSKÉ
HPra_631	2152	2152_transit_commute_commuting_commuters	DĚTSKÉ
HPra_633	2072	2072_dancer_dances_danced_dancing	DĚTSKÉ
HPra_634	2222	2222_retailer_store_sales_shop	DĚTSKÉ
HPra_635	1542	1542_1852_novels_novel_cabin	DĚTSKÉ
HPra_636	1901	1901_sat_exams_exam_admissions	DĚTSKÉ
Erb_1	134	134_angels_archangels_archangel_angelic	DĚTSKÉ
Erb_2	1477	1477_smartwatch_watches_smartwatches_apple	DĚTSKÉ
Erb_3	177	177_dementia_dementias_neurodegenerative_parkinsonism	DĚTSKÉ
Erb_4	177	177_dementia_dementias_neurodegenerative_parkinsonism	DĚTSKÉ
Erb_5	134	134_angels_archangels_archangel_angelic	DĚTSKÉ
Erb_6	248	248_species_wildlife_fauna_birds	DĚTSKÉ
Erb_8	1467	1467_mouse_mice_cursor_joystick	DĚTSKÉ
Erb_10	1874	1874_mosque_synagogue_temple_synagogues	DĚTSKÉ
Erb_11	2163	2163_sausage_sausages_bun_chili	DĚTSKÉ
Erb_12	1197	1197_patsy_singer_singing_melody	DĚTSKÉ
Erb_13	1027	1027_daddy_reggaeton_rapper_rap	DĚTSKÉ
Erb_14	626	626_1783_minister_peerage_ministers	DĚTSKÉ
Erb_15	822	822_fjord_archaeological_meadows_voyages	DĚTSKÉ
Erb_16	2154	2154_studios_lions_acquisitions_paramount	DĚTSKÉ
Erb_17	129	129_pol_communists_rouge_soviet	DĚTSKÉ
Erb_19	199	199_homer_sitcom_cartoon_sitcoms	DĚTSKÉ
Erb_21	2045	2045_groceries_restaurants_restaurant_taxicab	DĚTSKÉ
Erb_22	522	522_fertility_overpopulation_childbearing_adoptions	DĚTSKÉ
Erb_23	231	231_bighorn_1876_bull_elk	DĚTSKÉ
Erb_24	1874	1874_mosque_synagogue_temple_synagogues	DĚTSKÉ
Erb_25	550	550_punk_indie_genre_genres	DĚTSKÉ
Erb_26	2192	2192_sneakers_footwear_shoes_sportswear	DĚTSKÉ
Erb_27	1756	1756_horse_horses_cavalry_rode	DĚTSKÉ
Erb_28	1448	1448_airplay_tv_apple_televisions	DĚTSKÉ
Erb_29	928	928_parks_park_attractions_studios	DĚTSKÉ
Erb_30	1513	1513_redheads_redhead_reddish_ginger	DĚTSKÉ
Erb_31	1862	1862_quixotic_literature_chivalric_novel	DĚTSKÉ
Erb_32	1292	1292_violin_violins_violinists_violinist	DĚTSKÉ
Erb_34	2152	2152_transit_commute_commuting_commuters	DĚTSKÉ
Erb_35	332	332_tabby_cat_feline_cats	DĚTSKÉ
Erb_36	937	937_braking_transmissions_brakes_automatic	DĚTSKÉ
Erb_37	1461	1461_rating_critics_reviews_review	DĚTSKÉ
Erb_66	867	867_designers_designer_boutiques_fashion	Písně a říkadla výroční
Erb_67	1862	1862_quixotic_literature_chivalric_novel	DĚTSKÉ
Erb_68	1711	1711_thirty_seconds_tour_album	DĚTSKÉ
Erb_69	1711	1711_thirty_seconds_tour_album	DĚTSKÉ
Erb_70	2229	2229_fifths_fifth_circle_tones	DĚTSKÉ
Erb_71	2074	2074_newscast_reporter_primetime_anchor	DĚTSKÉ
Erb_72	546	546_chef_chefs_culinary_kitchens	DĚTSKÉ
Erb_73	450	450_bear_bears_grizzly_predators	DĚTSKÉ
Erb_74	450	450_bear_bears_grizzly_predators	DĚTSKÉ
Erb_75	506	506_soprano_mafia_joey_carmine	DĚTSKÉ
Erb_77	402	402_skyscraper_tallest_skyscrapers_towers	DĚTSKÉ
Erb_78	790	790_degree_bachelor_diploma_qualification	DĚTSKÉ
Erb_79	1012	1012_violinist_violin_violins_albums	DĚTSKÉ
Erb_80	2243	2243_buried_cemetery_died_funeral	DĚTSKÉ
Erb_81	657	657_cryptography_encryption_cryptosystems_cryptosystem	DĚTSKÉ
Erb_82	92	92_heir_duchess_eldest_prince	DĚTSKÉ
Erb_83	415	415_deforestation_reforestation_forestry_forests	DĚTSKÉ
Erb_84	2222	2222_retailer_store_sales_shop	DĚTSKÉ
Erb_85	790	790_degree_bachelor_diploma_qualification	DĚTSKÉ
Erb_86	1756	1756_horse_horses_cavalry_rode	DĚTSKÉ
Erb_87	1790	1790_cents_coins_monetary_shillings	DĚTSKÉ
Erb_88	1433	1433_paintings_painting_artwork_cans	DĚTSKÉ
Erb_89	1790	1790_cents_coins_monetary_shillings	DĚTSKÉ
Erb_90	787	787_tarot_cards_decks_deck	DĚTSKÉ
Erb_91	787	787_tarot_cards_decks_deck	DĚTSKÉ
Erb_92	2222	2222_retailer_store_sales_shop	DĚTSKÉ
Erb_93	136	136_jerseys_uniforms_49ers_colors	DĚTSKÉ
Erb_94	520	520_spice_concert_girls_spicy	DĚTSKÉ
Erb_95	231	231_bighorn_1876_bull_elk	DĚTSKÉ
Erb_96	1467	1467_mouse_mice_cursor_joystick	DĚTSKÉ
Erb_97	334	334_boulevard_celebrity_fame_celebrities	DĚTSKÉ
Erb_98	915	915_sparrow_pirates_pirate_privateer	DĚTSKÉ
Erb_99	1901	1901_sat_exams_exam_admissions	DĚTSKÉ
Erb_100	1292	1292_violin_violins_violinists_violinist	DĚTSKÉ
Erb_101	2163	2163_sausage_sausages_bun_chili	DĚTSKÉ
Erb_103	441	441_woman_wonder_goddess_feminist	DĚTSKÉ
Erb_104	84	84_tennis_quarterfinal_semifinals_tournaments	DĚTSKÉ
Erb_108	1986	1986_sour_songwriter_grungy_debut	DĚTSKÉ
Erb_109	2229	2229_fifths_fifth_circle_tones	DĚTSKÉ
Erb_112	1900	1900_marvel_marvels_superhero_superheroes	Písně a říkadla výroční
Erb_113	938	938_ford_presidency_presidential_presidents	Písně a říkadla výroční
Erb_114	1440	1440_strings_theories_string_theory	Písně a říkadla výroční
Erb_115	1813	1813_honeys_honey_honeydew_bees	Písně a říkadla výroční
Erb_116	450	450_bear_bears_grizzly_predators	Písně a říkadla výroční
Erb_117	1028	1028_probability_probabilities_doors_car	Písně a říkadla výroční
Erb_118	1873	1873_divine_persona_scene_onstage	Písně a říkadla výroční
Erb_119	790	790_degree_bachelor_diploma_qualification	Písně a říkadla výroční
Erb_120	1181	1181_deer_hunter_filmmaking_screenplay	Písně a říkadla výroční
Erb_121	1862	1862_quixotic_literature_chivalric_novel	Písně a říkadla výroční
Erb_122	1900	1900_marvel_marvels_superhero_superheroes	Písně a říkadla výroční
Erb_123	450	450_bear_bears_grizzly_predators	Písně a říkadla výroční
Erb_124	1862	1862_quixotic_literature_chivalric_novel	Písně a říkadla výroční
Erb_125	1813	1813_honeys_honey_honeydew_bees	Písně a říkadla výroční
Erb_127	506	506_soprano_mafia_joey_carmine	Písně a říkadla výroční
Erb_129	357	357_operatic_opera_soprano_operas	Písně a říkadla výroční
Erb_130	1446	1446_happiness_wellbeing_unhappiness_happier	Písně a říkadla výroční
Erb_131	1532	1532_golf_scoring_rounds_tournament	Písně a říkadla výroční
Erb_133	1637	1637_donkey_fairy_godmother_dragon	Písně a říkadla výroční
Erb_134	1700	1700_saints_row_stadia_games	Písně a říkadla výroční
Erb_135	450	450_bear_bears_grizzly_predators	Písně a říkadla výroční
Erb_136	1012	1012_violinist_violin_violins_albums	Písně a říkadla výroční
Erb_137	1863	1863_rap_rock_album_band	Písně a říkadla výroční
Erb_138	989	989_cook_voyage_voyages_sailed	Písně a říkadla výroční
Erb_139	1646	1646_catch_22_circumstance_novel	Písně a říkadla výroční
Erb_140	938	938_ford_presidency_presidential_presidents	Písně a říkadla výroční
Erb_141	2264	2264_birthday_doodle_birthdays_26th	Písně a říkadla výroční
Erb_142	2119	2119_albums_songs_lyrics_lyricist	Písně a říkadla výroční
Erb_143	2119	2119_albums_songs_lyrics_lyricist	Písně a říkadla výroční
Erb_144	1581	1581_mix_albums_little_remix	Písně a říkadla výroční
Erb_146	586	586_writings_discourses_discourse_theological	Písně a říkadla výroční
Erb_147	1770	1770_bugs_insects_insecticides_pest	Písně a říkadla výroční
Erb_148	1028	1028_probability_probabilities_doors_car	Písně a říkadla výroční
Erb_150	2222	2222_retailer_store_sales_shop	Písně a říkadla výroční
Erb_151	1657	1657_shamrocks_parades_shamrock_celebrated	Písně a říkadla výroční
Erb_152	1657	1657_shamrocks_parades_shamrock_celebrated	Písně a říkadla výroční
Erb_153	2053	2053_concert_concerts_tour_theater	Písně a říkadla výroční
Erb_154	815	815_dreaming_lucidity_dreams_lucid	Písně a říkadla výroční
Erb_155	1025	1025_festivals_festival_festivities_carnivals	Písně a říkadla výroční
Erb_156	1758	1758_noblewomen_empress_maids_governesses	Písně a říkadla výroční
Erb_157	335	335_trilogy_remastered_gods_editions	Písně a říkadla výroční
Erb_159	1465	1465_twins_brothers_1950s_1960s	Písně a říkadla výroční
Erb_160	0	0_goalscorer_scored_goals_goal	Písně a říkadla výroční
Erb_161	2102	2102_episodes_airing_episode_ugly	Písně a říkadla výroční
Erb_162	1657	1657_shamrocks_parades_shamrock_celebrated	Písně a říkadla výroční
Erb_163	335	335_trilogy_remastered_gods_editions	Písně a říkadla výroční
Erb_164	1528	1528_halo_chief_343_master	Písně a říkadla výroční
Erb_165	84	84_tennis_quarterfinal_semifinals_tournaments	Písně a říkadla výroční
Erb_166	2113	2113_regiment_enlisted_regiments_regimental	Písně a říkadla výroční
Erb_168	2154	2154_studios_lions_acquisitions_paramount	Písně a říkadla výroční
Erb_169	1053	1053_bird_storm_star_rebounds	Písně a říkadla výroční
Erb_170	2096	2096_actor_peck_gangster_actors	Písně a říkadla výroční
Erb_171	1538	1538_bridges_bridge_viaducts_arches	Písně a říkadla výroční
Erb_172	790	790_degree_bachelor_diploma_qualification	Písně a říkadla výroční
Erb_173	2292	2292_guards_defensive_guard_basketball	Písně a říkadla výroční
Erb_174	1338	1338_eggs_egg_yolks_yolk	Písně a říkadla výroční
Erb_175	1338	1338_eggs_egg_yolks_yolk	Písně a říkadla výroční
Erb_176	1872	1872_tsar_1812_armies_casualties	Písně a říkadla výroční
Erb_177	2238	2238_survivors_zombies_umbrella_hive	Písně a říkadla výroční
Erb_178	1243	1243_heterochromia_pigmentation_pigment_pigments	Písně a říkadla výroční
Erb_179	231	231_bighorn_1876_bull_elk	Písně a říkadla výroční
Erb_180	1316	1316_heir_eldest_emperor_empress	Písně a říkadla výroční
Erb_181	790	790_degree_bachelor_diploma_qualification	Písně a říkadla výroční
Erb_183	2154	2154_studios_lions_acquisitions_paramount	Písně a říkadla výroční
Erb_184	943	943_stagecoach_ford_cinematography_films	Písně a říkadla výroční
Erb_185	1237	1237_milk_milkshake_mayor_foster	Písně a říkadla výroční
Erb_186	867	867_designers_designer_boutiques_fashion	Písně a říkadla výroční
Erb_187	2163	2163_sausage_sausages_bun_chili	Písně a říkadla výroční
Erb_189	441	441_woman_wonder_goddess_feminist	Písně a říkadla výroční
Erb_190	63	63_breeds_terrier_terriers_shepherd	Písně a říkadla výroční
Erb_191	2312	2312_painting_paintings_painter_paint	Písně a říkadla výroční
Erb_192	790	790_degree_bachelor_diploma_qualification	Písně a říkadla výroční
Erb_193	1285	1285_flags_parks_resorts_rebranded	Písně a říkadla výroční
Erb_197	1657	1657_shamrocks_parades_shamrock_celebrated	Písně a říkadla výroční
Erb_198	2090	2090_rose_autobiography_quotes_writing	Písně a říkadla výroční
Erb_199	1453	1453_campaigned_politician_governor_long	Písně a říkadla výroční
Erb_200	2259	2259_easter_holiday_celebrated_feasts	Písně a říkadla výroční
Erb_201	992	992_linden_lab_copyright_token	Písně a říkadla výroční
Erb_202	506	506_soprano_mafia_joey_carmine	Písně a říkadla výroční
Erb_203	520	520_spice_concert_girls_spicy	Písně a říkadla výroční
Erb_205	1338	1338_eggs_egg_yolks_yolk	Písně a říkadla výroční
Erb_209	948	948_allegations_molested_offences_alleged	Písně a říkadla výroční
Erb_210	155	155_confederates_confederate_confederacy_1863	Písně a říkadla výroční
Erb_211	1338	1338_eggs_egg_yolks_yolk	Písně a říkadla výroční
Erb_213	1477	1477_smartwatch_watches_smartwatches_apple	Písně a říkadla výroční
Erb_214	1302	1302_famine_crops_agrarian_agricultural	Písně a říkadla výroční
Erb_215	1657	1657_shamrocks_parades_shamrock_celebrated	Písně a říkadla výroční
Erb_217	1100	1100_hill_silent_sequel_remake	Písně a říkadla výroční
Erb_218	1533	1533_hunger_uprisings_rebellion_capitol	Písně a říkadla výroční
Erb_219	1533	1533_hunger_uprisings_rebellion_capitol	Písně a říkadla výroční
Erb_220	571	571_lion_wardrobe_witch_chronicles	Písně a říkadla výroční
Erb_221	335	335_trilogy_remastered_gods_editions	Písně a říkadla výroční
Erb_222	2074	2074_newscast_reporter_primetime_anchor	Písně a říkadla výroční
Erb_223	1003	1003_motocross_motorcycle_stunt_bike	Písně a říkadla výroční
Erb_224	335	335_trilogy_remastered_gods_editions	Písně a říkadla výroční
Erb_225	636	636_demon_yakuza_shinobi_demons	Písně a říkadla výroční
Erb_227	1028	1028_probability_probabilities_doors_car	Písně a říkadla výroční
Erb_228	1614	1614_olives_olive_mediterranean_tree	Písně a říkadla výroční
Erb_229	1596	1596_sky_gaming_gameplay_gamer	Písně a říkadla výroční
Erb_230	626	626_1783_minister_peerage_ministers	Písně a říkadla výroční
Erb_232	1750	1750_cartoonist_comic_strips_cartoon	Písně a říkadla výroční
Erb_234	1338	1338_eggs_egg_yolks_yolk	Písně a říkadla výroční
Erb_235	1338	1338_eggs_egg_yolks_yolk	Písně a říkadla výroční
Erb_236	2222	2222_retailer_store_sales_shop	Písně a říkadla výroční
Erb_237	1338	1338_eggs_egg_yolks_yolk	Písně a říkadla výroční
Erb_238	1338	1338_eggs_egg_yolks_yolk	Písně a říkadla výroční
Erb_239	1338	1338_eggs_egg_yolks_yolk	Písně a říkadla výroční
Erb_240	1338	1338_eggs_egg_yolks_yolk	Písně a říkadla výroční
Erb_241	1338	1338_eggs_egg_yolks_yolk	Písně a říkadla výroční
Erb_242	2159	2159_crops_agriculture_agricultural_maize	Písně a říkadla výroční
Erb_243	1338	1338_eggs_egg_yolks_yolk	Písně a říkadla výroční
Erb_244	1338	1338_eggs_egg_yolks_yolk	Písně a říkadla výroční
Erb_245	1338	1338_eggs_egg_yolks_yolk	Písně a říkadla výroční
Erb_247	1028	1028_probability_probabilities_doors_car	Písně a říkadla výroční
Erb_248	1338	1338_eggs_egg_yolks_yolk	Písně a říkadla výroční
Erb_249	1338	1338_eggs_egg_yolks_yolk	Písně a říkadla výroční
Erb_250	1237	1237_milk_milkshake_mayor_foster	Písně a říkadla výroční
Erb_251	1237	1237_milk_milkshake_mayor_foster	Písně a říkadla výroční
Erb_252	1597	1597_brewery_beers_breweries_tents	Písně a říkadla výroční
Erb_253	1003	1003_motocross_motorcycle_stunt_bike	Písně a říkadla výroční
Erb_254	1237	1237_milk_milkshake_mayor_foster	Písně a říkadla výroční
Erb_255	990	990_cyberpunk_cybernetics_novelists_novel	Písně a říkadla výroční
Erb_256	938	938_ford_presidency_presidential_presidents	Písně a říkadla výroční
Erb_257	1110	1110_crimson_guitarist_toured_guitars	Písně a říkadla výroční
Erb_258	1597	1597_brewery_beers_breweries_tents	Písně a říkadla výroční
Erb_259	107	107_anthrax_slayer_thrash_bands	Písně a říkadla výroční
Erb_260	1119	1119_proud_boys_protests_protesters	Písně a říkadla výroční
Erb_262	2090	2090_rose_autobiography_quotes_writing	Písně a říkadla výroční
Erb_263	1581	1581_mix_albums_little_remix	Písně a říkadla výroční
Erb_264	0	0_goalscorer_scored_goals_goal	Písně a říkadla výroční
Erb_265	1581	1581_mix_albums_little_remix	Písně a říkadla výroční
Erb_266	520	520_spice_concert_girls_spicy	Písně a říkadla výroční
Erb_267	134	134_angels_archangels_archangel_angelic	Písně a říkadla výroční
Erb_269	1028	1028_probability_probabilities_doors_car	Písně a říkadla výroční
Erb_270	134	134_angels_archangels_archangel_angelic	Písně a říkadla výroční
Erb_271	2322	2322_moon_drummer_drums_drummers	Písně a říkadla výroční
Erb_272	304	304_tsarina_empress_tsar_maria	Písně a říkadla výroční
Erb_273	1581	1581_mix_albums_little_remix	Písně a říkadla výroční
Erb_274	304	304_tsarina_empress_tsar_maria	Písně a říkadla výroční
Erb_275	1863	1863_rap_rock_album_band	Písně a říkadla výroční
Erb_276	1863	1863_rap_rock_album_band	Písně a říkadla výroční
Erb_277	1222	1222_poetry_rhyme_stanzas_poems	Písně a říkadla výroční
Erb_278	96	96_yang_yin_rituals_religions	Písně a říkadla výroční
Erb_279	1819	1819_javelin_athlete_badminton_olympic	Písně a říkadla výroční
Erb_280	1408	1408_celebrations_festival_celebrated_festivities	Písně a říkadla výroční
Erb_282	2108	2108_wu_han_tung_qi	Písně a říkadla výroční
Erb_283	769	769_verse_poetry_poet_poems	Písně a říkadla výroční
Erb_287	769	769_verse_poetry_poet_poems	Písně a říkadla výroční
Erb_288	2119	2119_albums_songs_lyrics_lyricist	Písně a říkadla výroční
Erb_289	2312	2312_painting_paintings_painter_paint	Písně a říkadla výroční
Erb_290	2034	2034_marvel_superhero_comics_valkyrie	Písně a říkadla výroční
Erb_291	1822	1822_trail_trails_overland_railroad	Písně a říkadla výroční
Erb_292	386	386_poles_casualties_massacres_massacre	Písně a říkadla výroční
Erb_293	159	159_windows_vista_os_pc	Písně a říkadla výroční
Erb_294	1302	1302_famine_crops_agrarian_agricultural	Písně a říkadla výroční
Erb_295	1597	1597_brewery_beers_breweries_tents	Písně a říkadla výroční
Erb_296	159	159_windows_vista_os_pc	Písně a říkadla výroční
Erb_297	1338	1338_eggs_egg_yolks_yolk	Písně a říkadla výroční
Erb_298	2182	2182_rebounds_warriors_curry_assists	Písně a říkadla výroční
Erb_299	1673	1673_municipalities_municipality_metropolitan_cities	Písně a říkadla výroční
Erb_300	1460	1460_aunt_uncle_breakfast_mammy	Písně a říkadla výroční
Erb_301	1927	1927_cyanobacteria_cyanobacterial_cyanobacterium_phytoplankton	Písně a říkadla výroční
Erb_302	335	335_trilogy_remastered_gods_editions	Písně a říkadla výroční
Erb_303	1475	1475_indigenous_spirit_spirits_natives	Písně a říkadla výroční
Erb_307	2154	2154_studios_lions_acquisitions_paramount	Písně a říkadla výroční
Erb_308	2367	2367_critical_thinking_reasoned_reflective	Písně a říkadla výroční
Erb_309	2139	2139_presidential_parliamentary_governs_government	Písně a říkadla výroční
Erb_310	1492	1492_attractiveness_aesthetics_beauty_aesthetic	Písně a říkadla výroční
Erb_311	339	339_mercury_queen_bohemian_singer	Písně a říkadla výroční
Erb_312	339	339_mercury_queen_bohemian_singer	Písně a říkadla výroční
Erb_313	339	339_mercury_queen_bohemian_singer	Písně a říkadla výroční
Erb_314	2182	2182_rebounds_warriors_curry_assists	Písně a říkadla výroční
Erb_315	2222	2222_retailer_store_sales_shop	Písně a říkadla výroční
Erb_316	2301	2301_disks_disk_floppy_drives	Písně a říkadla výroční
Erb_317	1453	1453_campaigned_politician_governor_long	Písně a říkadla výroční
Erb_318	1477	1477_smartwatch_watches_smartwatches_apple	Písně a říkadla výroční
Erb_319	335	335_trilogy_remastered_gods_editions	Písně a říkadla výroční
Erb_320	335	335_trilogy_remastered_gods_editions	Písně a říkadla výroční
Erb_321	83	83_marvel_spider_marvels_avenger	Písně a říkadla výroční
Erb_322	2108	2108_wu_han_tung_qi	Písně a říkadla výroční
Erb_323	1448	1448_airplay_tv_apple_televisions	Písně a říkadla výroční
Erb_324	1003	1003_motocross_motorcycle_stunt_bike	Písně a říkadla výroční
Erb_325	1700	1700_saints_row_stadia_games	Písně a říkadla výroční
Erb_326	1862	1862_quixotic_literature_chivalric_novel	Písně a říkadla výroční
Erb_327	1320	1320_aviation_pilots_airplane_pilot	Písně a říkadla výroční
Erb_332	1790	1790_cents_coins_monetary_shillings	Písně a říkadla výroční
Erb_333	1819	1819_javelin_athlete_badminton_olympic	Písně a říkadla výroční
Erb_334	790	790_degree_bachelor_diploma_qualification	Písně a říkadla výroční
Erb_335	1819	1819_javelin_athlete_badminton_olympic	Písně a říkadla výroční
Erb_336	2108	2108_wu_han_tung_qi	Písně a říkadla výroční
Erb_337	2108	2108_wu_han_tung_qi	Písně a říkadla výroční
Erb_338	564	564_synthesizers_synthesizer_techno_synth	Písně a říkadla výroční
Erb_339	298	298_eastern_daylight_clocks_noon	Písně a říkadla výroční
Erb_340	551	551_dances_dance_dancers_traditional	Písně a říkadla výroční
Erb_341	1265	1265_orphanage_doors_disappearance_door	Písně a říkadla výroční
Erb_342	273	273_refrigerants_refrigeration_refrigerant_refrigerator	Písně a říkadla výroční
Erb_343	520	520_spice_concert_girls_spicy	Písně a říkadla výroční
Erb_344	335	335_trilogy_remastered_gods_editions	Písně a říkadla výroční
Erb_345	0	0_goalscorer_scored_goals_goal	Písně a říkadla výroční
Erb_346	42	42_ants_insects_arachnids_arthropods	Písně a říkadla výroční
Erb_347	2119	2119_albums_songs_lyrics_lyricist	Písně a říkadla výroční
Erb_348	1550	1550_dew_cola_flavors_soda	Písně a říkadla výroční
Erb_349	1657	1657_shamrocks_parades_shamrock_celebrated	Písně a říkadla výroční
Erb_350	1602	1602_microprocessors_microelectronics_microprocessor_processors	Písně a říkadla výroční
Erb_351	1657	1657_shamrocks_parades_shamrock_celebrated	Písně a říkadla výroční
Erb_352	1657	1657_shamrocks_parades_shamrock_celebrated	Písně a říkadla výroční
Erb_353	0	0_goalscorer_scored_goals_goal	Písně a říkadla výroční
Erb_354	917	917_holly_finale_office_receptionist	Písně a říkadla výroční
Erb_355	0	0_goalscorer_scored_goals_goal	Písně a říkadla výroční
Erb_356	839	839_fastest_racing_mph_speed	Písně a říkadla výroční
Erb_357	1915	1915_fate_fates_doctor_doctorate	Písně a říkadla výroční
Erb_359	627	627_labour_children_labor_poverty	Písně a říkadla výroční
Erb_360	1657	1657_shamrocks_parades_shamrock_celebrated	Písně a říkadla výroční
Erb_361	1657	1657_shamrocks_parades_shamrock_celebrated	Písně a říkadla výroční
Erb_362	1657	1657_shamrocks_parades_shamrock_celebrated	Písně a říkadla výroční
Erb_363	1790	1790_cents_coins_monetary_shillings	Písně a říkadla výroční
Erb_364	810	810_butter_gluten_flour_glutenin	Písně a říkadla výroční
Erb_365	2129	2129_fish_cannibalism_tortured_murders	Písně a říkadla výroční
Erb_367	2154	2154_studios_lions_acquisitions_paramount	Písně a říkadla výroční
Erb_368	2154	2154_studios_lions_acquisitions_paramount	Písně a říkadla výroční
Erb_369	2154	2154_studios_lions_acquisitions_paramount	Písně a říkadla výroční
Erb_370	1863	1863_rap_rock_album_band	Písně a říkadla výroční
Erb_371	1722	1722_celestial_eternal_awakening_immortal	Písně a říkadla výroční
Erb_372	1722	1722_celestial_eternal_awakening_immortal	Písně a říkadla výroční
Erb_373	2129	2129_fish_cannibalism_tortured_murders	Písně a říkadla výroční
Erb_374	1991	1991_pods_pod_containers_cluster	Písně a říkadla výroční
Erb_375	415	415_deforestation_reforestation_forestry_forests	Písně a říkadla výroční
Erb_376	415	415_deforestation_reforestation_forestry_forests	Písně a říkadla výroční
Erb_377	2172	2172_home_sequels_sequel_screenplays	Písně a říkadla výroční
Erb_379	2120	2120_decibels_decibel_amplitude_amplitudes	Písně a říkadla výroční
Erb_380	369	369_novel_scout_rye_nonfiction	Písně a říkadla výroční
Erb_381	42	42_ants_insects_arachnids_arthropods	Písně a říkadla výroční
Erb_382	1657	1657_shamrocks_parades_shamrock_celebrated	Písně a říkadla výroční
Erb_383	1657	1657_shamrocks_parades_shamrock_celebrated	Písně a říkadla výroční
Erb_384	1481	1481_1848_dictator_rebelled_insurgent	Písně a říkadla výroční
Erb_385	369	369_novel_scout_rye_nonfiction	Písně a říkadla výroční
Erb_386	989	989_cook_voyage_voyages_sailed	Písně a říkadla výroční
Erb_387	519	519_chains_albums_album_toured	Písně a říkadla výroční
Erb_388	1448	1448_airplay_tv_apple_televisions	Písně a říkadla výroční
Erb_389	335	335_trilogy_remastered_gods_editions	Písně a říkadla výroční
Erb_390	1696	1696_art_artistic_marina_exhibition	Písně a říkadla výroční
