id	assigned_topic	topic_label	lang
jeongseon-1111	0	0_dear_sorrow_wish_weaving	ko
chilgok-0402	18	18_farmer_rye_oats_horses	ko
sancheong-0509	18	18_farmer_rye_oats_horses	ko
wando-0718	0	0_dear_sorrow_wish_weaving	ko
wando-0408	14	14_gyeongsang_jeolla_country_blow	ko
iksan-0206	0	0_dear_sorrow_wish_weaving	ko
jangsu-0342	18	18_farmer_rye_oats_horses	ko
sancheong-0443	18	18_farmer_rye_oats_horses	ko
wanju-0523	13	13_september_thirty_march_summer	ko
daejeon-0510	2	2_married life_sister_husband_mother law	ko
seungju-0307	14	14_gyeongsang_jeolla_country_blow	ko
samcheok-1209	18	18_farmer_rye_oats_horses	ko
jinyang-0907	2	2_married life_sister_husband_mother law	ko
jungwon-0336	0	0_dear_sorrow_wish_weaving	ko
jinan-0626	0	0_dear_sorrow_wish_weaving	ko
eumseong-0518	2	2_married life_sister_husband_mother law	ko
yeongyang-0118	2	2_married life_sister_husband_mother law	ko
milyang-1009	13	13_september_thirty_march_summer	ko
uljin-0613	0	0_dear_sorrow_wish_weaving	ko
sinan-0117	0	0_dear_sorrow_wish_weaving	ko
sancheong-0527	0	0_dear_sorrow_wish_weaving	ko
jangheung-0514	0	0_dear_sorrow_wish_weaving	ko
cheongdo-0111	2	2_married life_sister_husband_mother law	ko
seongju-0143	6	6_poplar_eyebrows_bright_boast	ko
yeocheon-0326	18	18_farmer_rye_oats_horses	ko
yangyang-1805	13	13_september_thirty_march_summer	ko
jeongseon-0723	0	0_dear_sorrow_wish_weaving	ko
uljin-0719	2	2_married life_sister_husband_mother law	ko
gunwi-0238	2	2_married life_sister_husband_mother law	ko
goheung-0221	13	13_september_thirty_march_summer	ko
yanggu-0408	2	2_married life_sister_husband_mother law	ko
samcheok-1017	13	13_september_thirty_march_summer	ko
imsil-0208	1	1_gyeongsang_river_spirit_moon	ko
hwacheon-0209	2	2_married life_sister_husband_mother law	ko
yeonggwang-0612	14	14_gyeongsang_jeolla_country_blow	ko
cheolwon-1201	2	2_married life_sister_husband_mother law	ko
dalseong-0335	7	7_street_streets_fence_corner	ko
jeongseon-0726	2	2_married life_sister_husband_mother law	ko
yeongcheon-0120	2	2_married life_sister_husband_mother law	ko
milyang-1711	6	6_poplar_eyebrows_bright_boast	ko
nonsan-0201	0	0_dear_sorrow_wish_weaving	ko
haman-0128	0	0_dear_sorrow_wish_weaving	ko
bonghwa-0712	2	2_married life_sister_husband_mother law	ko
bonghwa-0312	14	14_gyeongsang_jeolla_country_blow	ko
jangseong-0228	11	11_little horses_horses_maids_altar	ko
goheung-0220	0	0_dear_sorrow_wish_weaving	ko
gokseong-0413	0	0_dear_sorrow_wish_weaving	ko
cheolwon-1214	14	14_gyeongsang_jeolla_country_blow	ko
hampyeong-0603	18	18_farmer_rye_oats_horses	ko
euiryeong-0508	2	2_married life_sister_husband_mother law	ko
inje-0208	2	2_married life_sister_husband_mother law	ko
gangjin-0714	14	14_gyeongsang_jeolla_country_blow	ko
chilgok-0318	0	0_dear_sorrow_wish_weaving	ko
bukjeju-1512	2	2_married life_sister_husband_mother law	ko
bonghwa-0713	2	2_married life_sister_husband_mother law	ko
jangheung-0219	0	0_dear_sorrow_wish_weaving	ko
jangseong-0235	2	2_married life_sister_husband_mother law	ko
seosan-0706	9	9_wreath_wreaths_wreath wreath_periwinkle	ko
gw.goseong-1210	2	2_married life_sister_husband_mother law	ko
gw.goseong-0607	18	18_farmer_rye_oats_horses	ko
yeongdeok-0202	2	2_married life_sister_husband_mother law	ko
sancheong-0422	0	0_dear_sorrow_wish_weaving	ko
dalseong-0214	2	2_married life_sister_husband_mother law	ko
chuncheon-0313	2	2_married life_sister_husband_mother law	ko
boeun-0412	0	0_dear_sorrow_wish_weaving	ko
gangjin-0319	0	0_dear_sorrow_wish_weaving	ko
boseong-0135	0	0_dear_sorrow_wish_weaving	ko
wanju-0424	14	14_gyeongsang_jeolla_country_blow	ko
seongju-0833	15	15_slave_goats_ants_feathers	ko
hamyang-0328	0	0_dear_sorrow_wish_weaving	ko
yanggu-0302	2	2_married life_sister_husband_mother law	ko
yeonggwang-0611	0	0_dear_sorrow_wish_weaving	ko
muju-0703	0	0_dear_sorrow_wish_weaving	ko
yeongam-0520	14	14_gyeongsang_jeolla_country_blow	ko
jeongeup-0462	7	7_street_streets_fence_corner	ko
hwasun-0312	18	18_farmer_rye_oats_horses	ko
yangyang-1206	2	2_married life_sister_husband_mother law	ko
jungwon-0335	0	0_dear_sorrow_wish_weaving	ko
gn.goseong-0211	2	2_married life_sister_husband_mother law	ko
dalseong-0302	2	2_married life_sister_husband_mother law	ko
ulreung-0224	2	2_married life_sister_husband_mother law	ko
haman-0616	2	2_married life_sister_husband_mother law	ko
nonsan-0101	6	6_poplar_eyebrows_bright_boast	ko
mungyeong-0317	2	2_married life_sister_husband_mother law	ko
jangheung-0411	14	14_gyeongsang_jeolla_country_blow	ko
gimje-0310	0	0_dear_sorrow_wish_weaving	ko
naju-0332	7	7_street_streets_fence_corner	ko
yeongil-0616	14	14_gyeongsang_jeolla_country_blow	ko
seungju-0319	0	0_dear_sorrow_wish_weaving	ko
sangju-0817	18	18_farmer_rye_oats_horses	ko
gwangjusi-0140	0	0_dear_sorrow_wish_weaving	ko
gangjin-0711	14	14_gyeongsang_jeolla_country_blow	ko
geumsan-1106	6	6_poplar_eyebrows_bright_boast	ko
milyang-0606	0	0_dear_sorrow_wish_weaving	ko
sancheong-0441	0	0_dear_sorrow_wish_weaving	ko
jangheung-0515	18	18_farmer_rye_oats_horses	ko
haenam-0128	0	0_dear_sorrow_wish_weaving	ko
yanggu-0435	14	14_gyeongsang_jeolla_country_blow	ko
jindo-0108	18	18_farmer_rye_oats_horses	ko
hadong-0409	2	2_married life_sister_husband_mother law	ko
hapcheon-0510	0	0_dear_sorrow_wish_weaving	ko
milyang-0604	0	0_dear_sorrow_wish_weaving	ko
hwasun-0311	18	18_farmer_rye_oats_horses	ko
muan-0705	0	0_dear_sorrow_wish_weaving	ko
seungju-0340	18	18_farmer_rye_oats_horses	ko
pyeongchang-1114	0	0_dear_sorrow_wish_weaving	ko
yangyang-2101	2	2_married life_sister_husband_mother law	ko
jangheung-0228	14	14_gyeongsang_jeolla_country_blow	ko
geochang-0509	13	13_september_thirty_march_summer	ko
imsil-0510	14	14_gyeongsang_jeolla_country_blow	ko
chilgok-0301	18	18_farmer_rye_oats_horses	ko
yanggu-0110	2	2_married life_sister_husband_mother law	ko
seongju-0641	0	0_dear_sorrow_wish_weaving	ko
jeongseon-0811	2	2_married life_sister_husband_mother law	ko
namhae-0110	0	0_dear_sorrow_wish_weaving	ko
ulsan-0409	0	0_dear_sorrow_wish_weaving	ko
wando-0407	14	14_gyeongsang_jeolla_country_blow	ko
seungju-0342	0	0_dear_sorrow_wish_weaving	ko
naju-0311	14	14_gyeongsang_jeolla_country_blow	ko
hampyeong-0139	0	0_dear_sorrow_wish_weaving	ko
bonghwa-0705	0	0_dear_sorrow_wish_weaving	ko
hampyeong-0612	13	13_september_thirty_march_summer	ko
euiryeong-0326	2	2_married life_sister_husband_mother law	ko
namwon-0713	13	13_september_thirty_march_summer	ko
goryeong-0614	2	2_married life_sister_husband_mother law	ko
yeongdeok-0138	2	2_married life_sister_husband_mother law	ko
jangheung-0225	0	0_dear_sorrow_wish_weaving	ko
yeongam-0218	14	14_gyeongsang_jeolla_country_blow	ko
chilgok-0316	0	0_dear_sorrow_wish_weaving	ko
euiseong-0721	2	2_married life_sister_husband_mother law	ko
sancheong-0523	0	0_dear_sorrow_wish_weaving	ko
sacheon-0110	14	14_gyeongsang_jeolla_country_blow	ko
boseong-0138	14	14_gyeongsang_jeolla_country_blow	ko
uljin-1003	14	14_gyeongsang_jeolla_country_blow	ko
ganghwa-0702	2	2_married life_sister_husband_mother law	ko
incheon-0102	15	15_slave_goats_ants_feathers	ko
goheung-0230	10	10_young cossack_cossack_horseback_love young	ko
yangyang-0314	2	2_married life_sister_husband_mother law	ko
cheolwon-0812	2	2_married life_sister_husband_mother law	ko
yecheon-0504	2	2_married life_sister_husband_mother law	ko
naju-0411	14	14_gyeongsang_jeolla_country_blow	ko
yecheon-0423	0	0_dear_sorrow_wish_weaving	ko
yeonggwang-0433	14	14_gyeongsang_jeolla_country_blow	ko
yangyang-1502	0	0_dear_sorrow_wish_weaving	ko
naju-0212	0	0_dear_sorrow_wish_weaving	ko
yeongwol-0106	2	2_married life_sister_husband_mother law	ko
euiseong-0231	2	2_married life_sister_husband_mother law	ko
euiryeong-0214	9	9_wreath_wreaths_wreath wreath_periwinkle	ko
jangheung-0221	0	0_dear_sorrow_wish_weaving	ko
goheung-0112	14	14_gyeongsang_jeolla_country_blow	ko
wando-0223	13	13_september_thirty_march_summer	ko
hamyang-0140	7	7_street_streets_fence_corner	ko
yecheon-0424	0	0_dear_sorrow_wish_weaving	ko
chilgok-0317	7	7_street_streets_fence_corner	ko
gw.goseong-0604	2	2_married life_sister_husband_mother law	ko
goryeong-0529	2	2_married life_sister_husband_mother law	ko
haenam-0130	13	13_september_thirty_march_summer	ko
sangju-1008	13	13_september_thirty_march_summer	ko
yangsan-0214	18	18_farmer_rye_oats_horses	ko
boseong-0126	0	0_dear_sorrow_wish_weaving	ko
haenam-0409	18	18_farmer_rye_oats_horses	ko
sinan-0614	18	18_farmer_rye_oats_horses	ko
boseong-0134	16	16_song praise_cheerful song_sing song_sing	ko
yangyang-2103	11	11_little horses_horses_maids_altar	ko
sangju-1039	2	2_married life_sister_husband_mother law	ko
boseong-0142	2	2_married life_sister_husband_mother law	ko
ulreung-0325	0	0_dear_sorrow_wish_weaving	ko
gwangyang-0114	7	7_street_streets_fence_corner	ko
wando-0423	14	14_gyeongsang_jeolla_country_blow	ko
seongju-0827	0	0_dear_sorrow_wish_weaving	ko
haenam-0414	13	13_september_thirty_march_summer	ko
hoengseong-0424	2	2_married life_sister_husband_mother law	ko
boseong-0123	13	13_september_thirty_march_summer	ko
goheung-0115	0	0_dear_sorrow_wish_weaving	ko
samcheok-1001	2	2_married life_sister_husband_mother law	ko
gokseong-0409	18	18_farmer_rye_oats_horses	ko
yeongam-0514	0	0_dear_sorrow_wish_weaving	ko
geochang-0510	0	0_dear_sorrow_wish_weaving	ko
geumsan-0920	0	0_dear_sorrow_wish_weaving	ko
cheolwon-1019	2	2_married life_sister_husband_mother law	ko
geumsan-0917	0	0_dear_sorrow_wish_weaving	ko
yeongam-0424	7	7_street_streets_fence_corner	ko
gw.goseong-0708	2	2_married life_sister_husband_mother law	ko
changwon-0208	13	13_september_thirty_march_summer	ko
gimhae-0304	0	0_dear_sorrow_wish_weaving	ko
cheolwon-1051	2	2_married life_sister_husband_mother law	ko
gunwi-0239	14	14_gyeongsang_jeolla_country_blow	ko
imsil-0218	2	2_married life_sister_husband_mother law	ko
hampyeong-0443	13	13_september_thirty_march_summer	ko
jinyang-0911	2	2_married life_sister_husband_mother law	ko
geoje-0618	11	11_little horses_horses_maids_altar	ko
cheongdo-0515	18	18_farmer_rye_oats_horses	ko
yeongwol-0107	2	2_married life_sister_husband_mother law	ko
seungju-0346	0	0_dear_sorrow_wish_weaving	ko
yeocheon-0225	9	9_wreath_wreaths_wreath wreath_periwinkle	ko
seocheon-0720	2	2_married life_sister_husband_mother law	ko
gimhae-0110	2	2_married life_sister_husband_mother law	ko
namwon-0312	0	0_dear_sorrow_wish_weaving	ko
yeongdeok-0203	2	2_married life_sister_husband_mother law	ko
hongcheon-0411	13	13_september_thirty_march_summer	ko
bonghwa-0711	2	2_married life_sister_husband_mother law	ko
tongyeong-0710	0	0_dear_sorrow_wish_weaving	ko
imsil-0209	7	7_street_streets_fence_corner	ko
goheung-0110	0	0_dear_sorrow_wish_weaving	ko
cheongdo-0705	2	2_married life_sister_husband_mother law	ko
hapcheon-0509	2	2_married life_sister_husband_mother law	ko
wando-0207	18	18_farmer_rye_oats_horses	ko
jangsu-0223	10	10_young cossack_cossack_horseback_love young	ko
gunwi-0240	14	14_gyeongsang_jeolla_country_blow	ko
goheung-0119	14	14_gyeongsang_jeolla_country_blow	ko
damyang-0124	2	2_married life_sister_husband_mother law	ko
sinan-0805	13	13_september_thirty_march_summer	ko
yeongil-0512	2	2_married life_sister_husband_mother law	ko
yecheon-0821	0	0_dear_sorrow_wish_weaving	ko
wonju-0222	13	13_september_thirty_march_summer	ko
damyang-0115	9	9_wreath_wreaths_wreath wreath_periwinkle	ko
hadong-0410	13	13_september_thirty_march_summer	ko
hampyeong-0522	9	9_wreath_wreaths_wreath wreath_periwinkle	ko
mungyeong-0510	14	14_gyeongsang_jeolla_country_blow	ko
sinan-1121	0	0_dear_sorrow_wish_weaving	ko
seungju-0112	0	0_dear_sorrow_wish_weaving	ko
jeongseon-0810	2	2_married life_sister_husband_mother law	ko
hongcheon-0406	2	2_married life_sister_husband_mother law	ko
chilgok-0314	18	18_farmer_rye_oats_horses	ko
cheolwon-1205	0	0_dear_sorrow_wish_weaving	ko
goesan-0315	2	2_married life_sister_husband_mother law	ko
yecheon-0809	2	2_married life_sister_husband_mother law	ko
yeonggwang-0238	17	17_mocking_squirrel_don laugh_laugh	ko
haenam-0511	0	0_dear_sorrow_wish_weaving	ko
boryeong-0231	14	14_gyeongsang_jeolla_country_blow	ko
jangsu-0113	2	2_married life_sister_husband_mother law	ko
dalseong-0307	2	2_married life_sister_husband_mother law	ko
yangyang-1714	13	13_september_thirty_march_summer	ko
cheolwon-1203	2	2_married life_sister_husband_mother law	ko
yangyang-2102	14	14_gyeongsang_jeolla_country_blow	ko
namhae-0219	0	0_dear_sorrow_wish_weaving	ko
naju-0511	14	14_gyeongsang_jeolla_country_blow	ko
seungju-0339	0	0_dear_sorrow_wish_weaving	ko
muju-0401	13	13_september_thirty_march_summer	ko
naju-0331	0	0_dear_sorrow_wish_weaving	ko
sinan-0118	18	18_farmer_rye_oats_horses	ko
daejeon-0501	2	2_married life_sister_husband_mother law	ko
jungwon-0337	2	2_married life_sister_husband_mother law	ko
sacheon-0210	14	14_gyeongsang_jeolla_country_blow	ko
namhae-0315	0	0_dear_sorrow_wish_weaving	ko
bukjeju-0219	2	2_married life_sister_husband_mother law	ko
geoje-0409	0	0_dear_sorrow_wish_weaving	ko
hampyeong-0518	14	14_gyeongsang_jeolla_country_blow	ko
jangheung-0509	18	18_farmer_rye_oats_horses	ko
haenam-0433	0	0_dear_sorrow_wish_weaving	ko
boryeong-0232	15	15_slave_goats_ants_feathers	ko
gangjin-0310	9	9_wreath_wreaths_wreath wreath_periwinkle	ko
geoje-0417	0	0_dear_sorrow_wish_weaving	ko
seungju-0347	14	14_gyeongsang_jeolla_country_blow	ko
chilgok-0514	0	0_dear_sorrow_wish_weaving	ko
jinyang-0406	14	14_gyeongsang_jeolla_country_blow	ko
ulsan-0908	18	18_farmer_rye_oats_horses	ko
gwangyang-0113	11	11_little horses_horses_maids_altar	ko
sinan-0843	18	18_farmer_rye_oats_horses	ko
geumsan-1108	14	14_gyeongsang_jeolla_country_blow	ko
jindo-0109	7	7_street_streets_fence_corner	ko
sinan-0913	13	13_september_thirty_march_summer	ko
ulsan-0421	17	17_mocking_squirrel_don laugh_laugh	ko
hamyang-0106	2	2_married life_sister_husband_mother law	ko
cheolwon-1020	2	2_married life_sister_husband_mother law	ko
jangheung-0220	0	0_dear_sorrow_wish_weaving	ko
seonsan-0609	13	13_september_thirty_march_summer	ko
hampyeong-0422	18	18_farmer_rye_oats_horses	ko
tongyeong-0625	0	0_dear_sorrow_wish_weaving	ko
yeongil-0606	2	2_married life_sister_husband_mother law	ko
namwon-0311	13	13_september_thirty_march_summer	ko
goheung-0407	0	0_dear_sorrow_wish_weaving	ko
jangseong-0538	14	14_gyeongsang_jeolla_country_blow	ko
yeongdeok-0209	13	13_september_thirty_march_summer	ko
jungwon-0338	2	2_married life_sister_husband_mother law	ko
seungju-0336	18	18_farmer_rye_oats_horses	ko
hamyang-0139	0	0_dear_sorrow_wish_weaving	ko
yecheon-0309	2	2_married life_sister_husband_mother law	ko
tongyeong-0614	18	18_farmer_rye_oats_horses	ko
yangyang-0510	0	0_dear_sorrow_wish_weaving	ko
jeongseon-0809	0	0_dear_sorrow_wish_weaving	ko
hampyeong-0517	13	13_september_thirty_march_summer	ko
yeongam-0516	0	0_dear_sorrow_wish_weaving	ko
cheolwon-0807	0	0_dear_sorrow_wish_weaving	ko
hampyeong-0444	0	0_dear_sorrow_wish_weaving	ko
gn.goseong-0319	2	2_married life_sister_husband_mother law	ko
yangyang-1315	0	0_dear_sorrow_wish_weaving	ko
goheung-0513	18	18_farmer_rye_oats_horses	ko
gokseong-0105	16	16_song praise_cheerful song_sing song_sing	ko
sangju-1014	0	0_dear_sorrow_wish_weaving	ko
gwangjusi-0147	0	0_dear_sorrow_wish_weaving	ko
gimje-0511	7	7_street_streets_fence_corner	ko
hampyeong-0523	14	14_gyeongsang_jeolla_country_blow	ko
sinan-0216	9	9_wreath_wreaths_wreath wreath_periwinkle	ko
nonsan-0105	6	6_poplar_eyebrows_bright_boast	ko
wonju-0106	2	2_married life_sister_husband_mother law	ko
sangju-1009	13	13_september_thirty_march_summer	ko
geoje-0616	0	0_dear_sorrow_wish_weaving	ko
euiseong-0232	2	2_married life_sister_husband_mother law	ko
hwacheon-0312	2	2_married life_sister_husband_mother law	ko
inje-0210	2	2_married life_sister_husband_mother law	ko
daejeon-0511	2	2_married life_sister_husband_mother law	ko
muan-0319	0	0_dear_sorrow_wish_weaving	ko
hwasun-0201	13	13_september_thirty_march_summer	ko
young_wedding_both_348	15	15_slave_goats_ants_feathers	nl
young_wedding_both_349	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_350	11	11_little horses_horses_maids_altar	nl
young_wedding_both_351	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_352	18	18_farmer_rye_oats_horses	nl
young_wedding_both_353	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_354	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_355	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_356	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_357	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_358	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_359	13	13_september_thirty_march_summer	nl
young_wedding_both_360	2	2_married life_sister_husband_mother law	nl
young_wedding_both_361	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_362	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_363	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_364	14	14_gyeongsang_jeolla_country_blow	nl
young_wedding_both_365	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_366	14	14_gyeongsang_jeolla_country_blow	nl
young_wedding_both_367	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_368	13	13_september_thirty_march_summer	nl
young_wedding_both_369	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_370	18	18_farmer_rye_oats_horses	nl
young_wedding_both_371	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_372	14	14_gyeongsang_jeolla_country_blow	nl
young_wedding_both_373	7	7_street_streets_fence_corner	nl
young_wedding_both_374	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_375	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_376	14	14_gyeongsang_jeolla_country_blow	nl
young_wedding_both_377	15	15_slave_goats_ants_feathers	nl
young_wedding_both_378	14	14_gyeongsang_jeolla_country_blow	nl
young_wedding_both_379	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_380	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_381	14	14_gyeongsang_jeolla_country_blow	nl
young_wedding_both_382	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_383	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_384	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_385	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_386	14	14_gyeongsang_jeolla_country_blow	nl
young_wedding_both_387	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_388	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_389	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_390	11	11_little horses_horses_maids_altar	nl
young_wedding_both_391	3	3_saint nicholas_saint_nicholas_holy evening	nl
young_wedding_both_392	13	13_september_thirty_march_summer	nl
young_wedding_both_393	9	9_wreath_wreaths_wreath wreath_periwinkle	nl
young_wedding_both_394	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_395	9	9_wreath_wreaths_wreath wreath_periwinkle	nl
young_wedding_both_396	13	13_september_thirty_march_summer	nl
young_wedding_both_397	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_398	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_399	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_400	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_401	11	11_little horses_horses_maids_altar	nl
young_wedding_both_402	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_403	14	14_gyeongsang_jeolla_country_blow	nl
young_wedding_both_404	14	14_gyeongsang_jeolla_country_blow	nl
young_wedding_both_405	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_406	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_407	14	14_gyeongsang_jeolla_country_blow	nl
young_wedding_both_408	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_409	2	2_married life_sister_husband_mother law	nl
young_wedding_both_410	9	9_wreath_wreaths_wreath wreath_periwinkle	nl
young_wedding_both_411	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_412	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_413	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_414	14	14_gyeongsang_jeolla_country_blow	nl
young_wedding_both_415	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_416	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_417	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_418	13	13_september_thirty_march_summer	nl
young_wedding_both_419	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_420	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_421	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_422	3	3_saint nicholas_saint_nicholas_holy evening	nl
young_wedding_both_423	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_424	9	9_wreath_wreaths_wreath wreath_periwinkle	nl
young_wedding_both_425	14	14_gyeongsang_jeolla_country_blow	nl
young_wedding_both_426	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_427	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_429	13	13_september_thirty_march_summer	nl
young_wedding_both_430	9	9_wreath_wreaths_wreath wreath_periwinkle	nl
young_wedding_both_431	14	14_gyeongsang_jeolla_country_blow	nl
young_wedding_both_432	18	18_farmer_rye_oats_horses	nl
young_wedding_both_433	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_434	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_435	3	3_saint nicholas_saint_nicholas_holy evening	nl
young_wedding_both_436	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_438	14	14_gyeongsang_jeolla_country_blow	nl
young_wedding_both_439	9	9_wreath_wreaths_wreath wreath_periwinkle	nl
young_wedding_both_440	13	13_september_thirty_march_summer	nl
young_wedding_both_441	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_442	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_443	18	18_farmer_rye_oats_horses	nl
young_wedding_both_444	14	14_gyeongsang_jeolla_country_blow	nl
young_wedding_both_445	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_446	13	13_september_thirty_march_summer	nl
young_wedding_both_447	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_448	11	11_little horses_horses_maids_altar	nl
young_wedding_both_449	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_450	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_451	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_452	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_454	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_455	6	6_poplar_eyebrows_bright_boast	nl
young_wedding_both_456	13	13_september_thirty_march_summer	nl
young_wedding_both_457	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_458	14	14_gyeongsang_jeolla_country_blow	nl
young_wedding_both_459	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_461	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_462	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_463	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_464	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_465	2	2_married life_sister_husband_mother law	nl
young_wedding_both_466	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_467	9	9_wreath_wreaths_wreath wreath_periwinkle	nl
young_wedding_both_468	14	14_gyeongsang_jeolla_country_blow	nl
young_wedding_both_469	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_471	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_472	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_474	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_475	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_476	3	3_saint nicholas_saint_nicholas_holy evening	nl
young_wedding_both_477	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_478	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_479	3	3_saint nicholas_saint_nicholas_holy evening	nl
young_wedding_both_480	15	15_slave_goats_ants_feathers	nl
young_wedding_both_481	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_482	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_483	18	18_farmer_rye_oats_horses	nl
young_wedding_both_484	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_485	2	2_married life_sister_husband_mother law	nl
young_wedding_both_486	14	14_gyeongsang_jeolla_country_blow	nl
young_wedding_both_487	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_488	11	11_little horses_horses_maids_altar	nl
young_wedding_both_489	13	13_september_thirty_march_summer	nl
young_wedding_both_490	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_491	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_492	14	14_gyeongsang_jeolla_country_blow	nl
young_wedding_both_493	16	16_song praise_cheerful song_sing song_sing	nl
young_wedding_both_494	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_495	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_496	18	18_farmer_rye_oats_horses	nl
young_wedding_both_497	6	6_poplar_eyebrows_bright_boast	nl
young_wedding_both_498	0	0_dear_sorrow_wish_weaving	nl
young_wedding_both_499	18	18_farmer_rye_oats_horses	nl
young_wedding_both_500	9	9_wreath_wreaths_wreath wreath_periwinkle	nl
young_wedding_both_501	14	14_gyeongsang_jeolla_country_blow	nl
young_wedding_both_502	14	14_gyeongsang_jeolla_country_blow	nl
Pod_395	0	0_dear_sorrow_wish_weaving	uk
Pod_396	0	0_dear_sorrow_wish_weaving	uk
Pod_1404	0	0_dear_sorrow_wish_weaving	uk
Pod_1405	11	11_little horses_horses_maids_altar	uk
Pod_1406	3	3_saint nicholas_saint_nicholas_holy evening	uk
Pod_1407	3	3_saint nicholas_saint_nicholas_holy evening	uk
Pod_1408	3	3_saint nicholas_saint_nicholas_holy evening	uk
Pod_1409	17	17_mocking_squirrel_don laugh_laugh	uk
